Transfer CCY,Transfer Date,Order ID,Buy/Sell,Instrument type,Instrument subtype,Instrument,Instrument CCY,Trade Amount,Trade Price,Settled PL
USD,9/9/25 17:08,869765,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17172,233.53
USD,9/9/25 17:08,869783,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17172,233
USD,9/9/25 17:08,869801,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17172,233
USD,9/9/25 17:28,869824,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17181,223.53
USD,9/9/25 17:28,869876,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17181,223
USD,9/9/25 17:28,869894,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17181,223
USD,9/9/25 17:28,869912,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17181,231.46
USD,9/9/25 17:28,869930,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17181,241
USD,9/9/25 17:28,869948,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1718,241.53
USD,9/9/25 17:28,869966,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17181,240
USD,9/9/25 17:28,869984,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17181,240.47
USD,9/9/25 17:28,870002,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17181,241
USD,9/9/25 17:28,870020,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1718,246.23
USD,9/9/25 17:28,870038,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1718,253.35
USD,9/9/25 17:28,870056,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1718,333.55
USD,9/9/25 17:28,870074,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17175,426
USD,9/9/25 17:29,870109,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17173,426.59
USD,9/9/25 17:29,870127,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17174,424
USD,9/9/25 17:29,870145,Buy,FOREX,Forex Majors,EUR/USD,USD,"300,000.00",1.17174,"1,272.00"
USD,9/9/25 17:29,870180,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17171,427
USD,9/9/25 17:29,870198,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1717,429.41
USD,9/9/25 17:29,870216,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17168,433
USD,9/9/25 17:29,870234,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17166,435
USD,9/9/25 17:29,870247,Buy,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.17168,"1,758.70"
USD,9/9/25 17:29,870268,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17168,443
USD,9/9/25 17:29,870284,Buy,FOREX,Forex Majors,EUR/USD,USD,"500,000.00",1.17168,"2,212.53"
USD,9/9/25 17:29,870306,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17165,445
USD,9/9/25 17:29,870324,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17165,445
USD,9/9/25 17:29,870359,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17171,439
USD,9/9/25 17:29,870371,Buy,FOREX,Forex Majors,EUR/USD,USD,"300,000.00",1.17172,"1,351.05"
USD,9/9/25 17:29,870383,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17173,451.53
USD,9/9/25 17:29,870394,Buy,FOREX,Forex Majors,EUR/USD,USD,"300,000.00",1.17173,"1,404.29"
USD,9/9/25 17:32,870423,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17194,—
USD,9/9/25 17:32,870441,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17194,—
USD,9/9/25 17:32,870459,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17193,—
USD,9/9/25 17:32,870477,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17193,—
USD,9/9/25 17:32,870495,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17193,—
USD,9/9/25 17:32,870513,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17193,—
USD,9/9/25 17:32,870531,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17193,—
USD,9/9/25 17:32,870549,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17193,—
USD,9/9/25 17:32,870567,Sell,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.17191,—
USD,9/9/25 17:33,870585,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17196,—
USD,9/9/25 17:33,870599,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17196,—
USD,9/9/25 17:33,870638,Sell,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.1719,—
USD,9/9/25 17:33,870654,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17195,—
USD,9/9/25 17:33,870689,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17195,—
USD,9/9/25 17:33,870707,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17195,—
USD,9/9/25 17:33,870725,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17195,—
USD,9/9/25 17:33,870743,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17197,—
USD,9/9/25 17:33,870761,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17198,—
USD,9/9/25 17:33,870779,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17196,—
USD,9/9/25 17:33,870797,Sell,FOREX,Forex Majors,EUR/USD,USD,"300,000.00",1.17197,—
USD,9/9/25 17:33,870811,Sell,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.17197,—
USD,9/9/25 17:42,871468,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17178,553
USD,9/9/25 17:42,871486,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17178,552.53
USD,9/9/25 17:42,871504,Buy,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.17177,"2,212.47"
USD,9/9/25 17:43,871522,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17171,559.06
USD,9/9/25 17:43,871538,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1717,559
USD,9/9/25 17:43,871575,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1717,559
USD,9/9/25 17:43,871593,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1717,559
USD,9/9/25 17:43,871611,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17169,560
USD,9/9/25 17:43,871629,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17169,520.05
USD,9/9/25 17:43,871647,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1717,474
USD,9/9/25 17:43,871665,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1717,474
USD,9/9/25 17:43,871683,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1717,474
USD,9/9/25 17:43,871701,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1717,474
USD,9/9/25 17:43,871719,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17166,478
USD,9/9/25 17:43,871737,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17166,478
USD,9/9/25 17:43,871755,Buy,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.17167,"1,908.00"
USD,9/9/25 17:43,871818,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17147,497
USD,9/9/25 17:43,871832,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1715,494
USD,9/9/25 17:43,871854,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1715,494
USD,9/9/25 17:43,871872,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1715,496.82
USD,9/9/25 17:43,871886,Buy,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.17152,994.59
USD,9/9/25 17:43,871923,Buy,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.17152,990
USD,9/9/25 17:43,871937,Buy,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.17152,"1,982.00"
USD,9/9/25 17:43,871950,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17152,495
USD,9/9/25 17:43,871977,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1715,497
USD,9/9/25 17:43,871995,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1715,497
USD,9/9/25 17:43,872013,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17151,496
USD,9/9/25 17:43,872031,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17149,498
USD,9/9/25 17:43,872049,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17149,498
USD,9/9/25 17:44,872067,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17145,502
USD,9/9/25 17:44,872085,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17145,502
USD,9/9/25 17:44,872120,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17145,502
USD,9/9/25 17:44,872155,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1715,497
USD,9/9/25 17:44,872167,Buy,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.17151,989.06
USD,9/9/25 17:44,872192,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17132,513
USD,9/9/25 17:44,872206,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17132,513
USD,9/9/25 17:44,872228,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17134,511
USD,9/9/25 17:44,872246,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17134,511
USD,9/9/25 17:45,872294,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17121,524
USD,9/9/25 17:45,872308,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17123,310.03
USD,9/9/25 17:57,872689,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17124,70
USD,9/9/25 17:57,872707,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17116,77.53
USD,9/9/25 17:57,872725,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17118,75
USD,9/9/25 17:57,872743,Buy,FOREX,Forex Majors,EUR/USD,USD,"300,000.00",1.1712,219
USD,9/9/25 17:57,872761,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17117,76
USD,9/9/25 17:57,872779,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17114,78.06
USD,9/9/25 17:57,872797,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17114,77
USD,9/9/25 17:57,872815,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17116,75
USD,9/9/25 17:58,872833,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17105,86
USD,9/9/25 17:58,872847,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17105,88.35
USD,9/9/25 17:58,872865,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17105,91
USD,9/9/25 17:58,872887,Buy,FOREX,Forex Majors,EUR/USD,USD,"500,000.00",1.17103,440.53
USD,9/9/25 17:58,872905,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17094,101
USD,9/9/25 17:58,872923,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17094,101
USD,9/9/25 17:58,872937,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17096,99
USD,9/9/25 17:58,872959,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17096,99.94
USD,9/9/25 17:59,872977,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17085,112.47
USD,9/9/25 17:59,872995,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17086,111.06
USD,9/9/25 18:22,873600,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17063,133.47
USD,9/9/25 18:22,873618,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17063,134
USD,9/9/25 18:22,873636,Buy,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.17065,528
USD,9/9/25 18:23,873654,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17057,140
USD,9/9/25 18:23,873672,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17057,74.19
USD,9/9/25 18:23,873690,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17057,—
USD,9/9/25 18:23,873699,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17057,—
USD,9/9/25 18:24,873708,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17047,—
USD,9/9/25 18:24,873717,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17047,—
USD,9/9/25 19:00,874521,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17067,—
USD,9/9/25 19:00,874530,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17067,—
USD,9/9/25 19:00,874539,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17067,—
USD,9/9/25 19:00,874548,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17067,—
USD,9/9/25 20:19,875479,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17087,—
USD,9/9/25 20:19,875488,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17087,—
USD,9/9/25 20:19,875497,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17087,—
USD,9/9/25 20:19,875506,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17087,—
USD,9/9/25 20:19,875515,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17087,—
USD,9/9/25 20:19,875524,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17087,—
USD,9/9/25 20:19,875533,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875542,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875551,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875560,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875569,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875578,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875587,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875596,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875605,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875614,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875623,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875632,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875641,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875650,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875659,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875668,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875672,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875686,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875695,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875704,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875713,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875722,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875731,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 20:19,875740,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17089,—
USD,9/9/25 21:50,877973,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17099,42
USD,9/9/25 21:50,877987,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17096,39
USD,9/9/25 21:50,878026,Sell,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.17097,164.7
USD,9/9/25 21:50,878040,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17094,27
USD,9/9/25 21:50,878058,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17095,28
USD,9/9/25 21:54,878080,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17107,29.4
USD,9/9/25 21:54,878098,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17107,20
USD,9/9/25 21:55,878116,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17107,20
USD,9/9/25 21:55,878134,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17107,20
USD,9/9/25 22:05,878868,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17132,45
USD,9/9/25 22:05,878884,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17132,45
USD,9/9/25 22:05,878904,Sell,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.1713,82.94
USD,9/9/25 22:05,878922,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17131,42
USD,9/9/25 22:05,878940,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17133,44
USD,9/9/25 22:05,878958,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17133,44
USD,9/9/25 22:05,878976,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17131,42
USD,9/9/25 22:05,878994,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17133,44
USD,9/9/25 22:05,879012,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17133,44
USD,9/9/25 22:05,879030,Sell,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.17133,88
USD,9/10/25 1:12,879996,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16957,—
USD,9/10/25 1:12,880005,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16957,—
USD,9/10/25 1:12,880014,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16959,—
USD,9/10/25 1:12,880023,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16959,—
USD,9/10/25 1:12,880032,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16959,—
USD,9/10/25 1:12,880041,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16959,—
USD,9/10/25 1:12,880050,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16959,—
USD,9/10/25 1:12,880059,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16957,—
USD,9/10/25 1:12,880068,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16959,—
USD,9/10/25 1:12,880077,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880086,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880095,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880104,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16957,—
USD,9/10/25 1:12,880113,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16957,—
USD,9/10/25 1:12,880122,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16957,—
USD,9/10/25 1:12,880126,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880140,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880149,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880158,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880167,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880176,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880185,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880194,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880203,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880212,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880221,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880230,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880239,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880248,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 1:12,880257,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16961,—
USD,9/10/25 4:59,880450,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17155,66
USD,9/10/25 4:59,880464,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17153,64
USD,9/10/25 4:59,880486,Sell,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.1715,122
USD,9/10/25 4:59,880504,Sell,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.17147,232
USD,9/10/25 5:00,880520,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17146,57
USD,9/10/25 5:00,880532,Sell,FOREX,Forex Majors,EUR/USD,USD,"300,000.00",1.17144,165
USD,9/10/25 6:14,881401,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17141,52
USD,9/10/25 6:14,881419,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17141,52
USD,9/10/25 6:14,881437,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17141,121.96
USD,9/10/25 6:14,881455,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17143,186
USD,9/10/25 6:14,881473,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17143,184.94
USD,9/10/25 6:19,881491,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17174,215
USD,9/10/25 6:19,881509,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17173,214
USD,9/10/25 6:19,881541,Sell,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.17172,426
USD,9/10/25 6:19,881562,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17175,217.06
USD,9/10/25 6:19,881576,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17175,216.94
USD,9/10/25 6:19,881598,Sell,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.17173,424.94
USD,9/10/25 6:19,881616,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17176,215
USD,9/10/25 6:19,881634,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17169,210.12
USD,9/10/25 6:19,881646,Sell,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.17168,422
